STE_CODE21,STE_NAME21,SAL_CODE21,SAL_NAME21,area,bf_area,bf_area_pct,cent_lat,cent_lon
2,Victoria,22842,Woodside Beach,6.288894916202366,6.264066895863025,0.9960520853551909,-38.54561825785519,146.97522732254396
2,Victoria,22843,Woodstock (Vic.),27.236545160326386,27.23654516032643,1.0000000000000016,-37.54438588921455,145.06115672792453
2,Victoria,22844,Woodstock On Loddon,44.15870080856782,44.158700808567765,0.9999999999999987,-36.76493524142533,144.00461105309614
2,Victoria,22845,Woodstock West,38.43188495816926,38.43188495816941,1.0000000000000038,-36.821898736622664,143.9897199883749
2,Victoria,22846,Woodvale (Vic.),76.0299365630093,76.02993656300926,0.9999999999999994,-36.6529845228098,144.1956074999267
2,Victoria,22847,Wool Wool,83.72672517816093,25.44113983008825,0.3038592489548875,-38.22857406402745,143.41073139807088
2,Victoria,22848,Woolamai,36.831580332635205,36.83158033263531,1.0000000000000029,-38.50983973052582,145.51624594759616
2,Victoria,22849,Woolenook,60.178420786909875,60.178420786910266,1.0000000000000064,-37.697833804926795,147.04462368972185
2,Victoria,22850,Woolshed Flat (Vic.),39.651013706822766,39.651013706822894,1.0000000000000033,-36.32747601974879,143.6593921405511
2,Victoria,22851,Woolsthorpe,248.13820302363706,248.1382030236374,1.0000000000000013,-38.14814837101864,142.46323600416375
2,Victoria,22852,Woomelang,228.37637208237652,228.3763720823772,1.0000000000000029,-35.68074256392064,142.63139665694501
2,Victoria,22853,Wooragee,91.8221155666631,91.82211556666303,0.9999999999999992,-36.28941844929749,146.74282034043426
2,Victoria,22854,Woorarra East,10.148548824602855,10.14854880235396,0.9999999978076771,-38.6056664065636,146.38221757326914
2,Victoria,22855,Woorarra West,8.195100220580505,8.195100220580713,1.0000000000000253,-38.59269495144939,146.21947886657313
2,Victoria,22856,Wooreen,19.148658652041846,19.148658652043647,1.0000000000000941,-38.414736972451074,146.00766515087247
2,Victoria,22857,Woori Yallock,27.042458983330548,26.317603659834287,0.973195657837807,-37.78168320190738,145.53562445472215
2,Victoria,22858,Woorinen,13.207128288232964,0.29913076284271395,0.022649190370114584,-35.26709011858167,143.46909011945556
2,Victoria,22859,Woorinen North,17.03773288725282,12.221295657155052,0.7173076217375554,-35.239742370097865,143.43136337351166
2,Victoria,22860,Woorinen South,32.908301871085115,23.464657930599518,0.7130315633580822,-35.2940584995358,143.4484298951602
2,Victoria,22861,Woorndoo,319.1108662550466,319.11086625504674,1.0000000000000004,-37.88125474853652,142.81441133252747
2,Victoria,22862,Wooroonook,94.81317081991997,94.81317081992005,1.0000000000000007,-36.249263904016054,143.188397245583
2,Victoria,22863,Woosang,50.03531070233907,50.03531070233919,1.0000000000000024,-36.32697100918103,143.4731569975195
2,Victoria,22864,Wootong Vale,37.25058771971901,37.25058771971901,1,-37.517499079504354,141.7417994374542
2,Victoria,22865,Worrowing,77.76511341926013,77.76511341925992,0.9999999999999972,-37.6688885338581,146.74197555461242
2,Victoria,22866,Wrathung,116.76143160429525,116.76143160429504,0.9999999999999982,-37.59553817031457,146.94923222839716
2,Victoria,22867,Wrixon,106.82134531799134,106.82134531799092,0.999999999999996,-37.68420325338913,146.85108213223202
2,Victoria,22868,Wroxham,55.49969903356814,55.21319260849002,0.9948376940764159,-37.34157086526025,149.48608506513267
2,Victoria,22869,Wuk Wuk,50.65436247178787,50.65436247178725,0.9999999999999878,-37.74507963992914,147.42669565096918
2,Victoria,22870,Wulgulmerang,153.24601517308085,153.24601517307968,0.9999999999999925,-37.02733176892077,148.29922852346462
2,Victoria,22871,Wulgulmerang East,145.51502202504474,145.51502202504565,1.0000000000000062,-37.09801954655308,148.27446960621336
2,Victoria,22872,Wulgulmerang West,364.1711956281914,364.1711956281878,0.99999999999999,-37.22494494675523,148.108600471135
2,Victoria,22873,Wunghnu,53.785292179748986,53.78529217974894,0.9999999999999992,-36.167488203662806,145.42412188022948
2,Victoria,22874,Wurdiboluc,25.794605546935795,21.31138686759436,0.8261954938142481,-38.28994615750645,144.05142684263802
2,Victoria,22875,Wurruk,4.851004215152311,4.420400069012686,0.9112340193820869,-38.10936544036722,147.033932273457
2,Victoria,22876,Wy Yung,36.65761065104445,36.1791510717108,0.9869478787396084,-37.791239705484585,147.60654694996887
2,Victoria,22877,Wycheproof,220.43382491516465,219.67165948722496,0.9965424297825752,-36.05653947536361,143.23229705238847
2,Victoria,22878,Wycheproof South,46.67818903849533,46.678189038495255,0.9999999999999983,-36.13631017567366,143.1817128580767
2,Victoria,22879,Wychitella,91.46853885590687,91.46853885590716,1.000000000000003,-36.266875679572344,143.61747851389558
2,Victoria,22880,Wychitella North,48.97191164309771,48.97191164309754,0.9999999999999966,-36.20499090436623,143.6298078162014
2,Victoria,22881,Wye River,35.91091298383202,35.90942027850261,0.999958433099986,-38.625001860134994,143.84941527270973
2,Victoria,22882,Wyelangta,77.44218548298736,77.44218548298707,0.9999999999999963,-38.65579705983737,143.45472526215354
2,Victoria,22883,Wyndham Vale,26.08191230758864,17.885133717290397,0.6857293861879384,-37.859030081087504,144.60812689460718
2,Victoria,22884,Wyuna (Vic.),95.30759525854455,95.3075952585439,0.9999999999999931,-36.20642782247545,145.06720123084435
2,Victoria,22885,Wyuna East,24.136467002588702,24.13646700258909,1.000000000000016,-36.24003869056915,145.09074577669202
2,Victoria,22886,Yaapeet,401.00953181041797,401.0095318104179,0.9999999999999999,-35.678973995475324,142.08383652214
2,Victoria,22887,Yabba North,63.757540890934344,63.75754089093418,0.9999999999999974,-36.23100598561811,145.6822482215574
2,Victoria,22888,Yabba South,36.603422942219964,36.60342294222003,1.0000000000000018,-36.280723608363346,145.68158822527982
2,Victoria,22889,Yackandandah,141.1330385673657,141.1330363191767,0.9999999840704273,-36.33566040034616,146.8679906690983
2,Victoria,22890,Yalca,158.52407646235207,158.4753341243763,0.9996925240691288,-35.92810149459039,145.28421723838156
2,Victoria,22891,Yalla-Y-Poora,58.56229845576785,58.562298455767795,0.999999999999999,-37.52620834933981,143.13151387318595
2,Victoria,22892,Yallambie,2.932490570608494,0.8361745526762884,0.2851414292877953,-37.72511382354448,145.0934358223803
2,Victoria,22893,Yallourn,28.772924579221225,28.328921059822576,0.9845687038807556,-38.19220281396757,146.3435317286414
2,Victoria,22894,Yallourn North,80.71328374816275,80.13059315657578,0.9927807349109343,-38.13271503445672,146.37240681944684
2,Victoria,22895,Yalmy,701.633035639322,701.6330356393238,1.0000000000000027,-37.41554326843586,148.41439720505574
2,Victoria,22896,Yambuk,96.82353223561937,94.64522018048794,0.9775022455302445,-38.31606366653205,142.0761755372537
2,Victoria,22897,Yambuna,47.673343884988064,47.673343884987744,0.9999999999999933,-36.15013341796905,144.97080842395795
2,Victoria,22898,Yan Yean,28.389804772402172,24.919729374641182,0.877770367722491,-37.5502955145174,145.1270567642165
2,Victoria,22899,Yanac,346.21117845044444,346.21117845044444,1,-36.08581588514386,141.40832342450352
2,Victoria,22900,Yanakie,90.68779664201531,90.5505420793457,0.9984865156310786,-38.80447074952716,146.1989204817104
2,Victoria,22901,Yando,49.117224682392724,49.11722468238904,0.9999999999999251,-36.07383093083485,143.81203954391492
2,Victoria,22902,Yandoit,33.57455865070088,33.57455865070104,1.0000000000000049,-37.20231246962107,144.10514950837813
2,Victoria,22903,Yandoit Hills,11.06815260414154,11.068152604141376,0.9999999999999852,-37.217685737691895,144.05252125743576
2,Victoria,22904,Yangery,11.327656878240887,11.32765687716433,0.999999999904962,-38.31691267556522,142.43598713599857
2,Victoria,22905,Yangoura,203.242187274826,203.24218727482673,1.0000000000000036,-37.82195237955061,146.5677445131942
2,Victoria,22906,Yannathan,36.23086925435184,36.230869254351546,0.999999999999992,-38.22527733301527,145.64395983851304
2,Victoria,22907,Yapeen,22.515716572137563,22.515716572137265,0.9999999999999868,-37.117407447547926,144.16854191484538
2,Victoria,22908,Yarck,86.62671276990595,86.62671276990567,0.9999999999999967,-37.09153956816135,145.6047559153381
2,Victoria,22909,Yarpturk,8.82900724353656,8.829007243536672,1.0000000000000127,-38.28614898242527,142.43405279326203
2,Victoria,22910,Yarra Glen,35.166164833465984,33.99010420257091,0.9665570403692167,-37.64682936304421,145.38152848920743
2,Victoria,22911,Yarra Junction,17.510402009360014,17.51040200935933,0.9999999999999608,-37.793904599507854,145.6254376946818
2,Victoria,22912,Yarraberb,29.663116576185672,29.663116576185597,0.9999999999999974,-36.574608582707725,144.0639722732833
2,Victoria,22913,Yarragon,67.94054055622041,66.95405193051229,0.9854801180910269,-38.186949684828356,146.07451761179556
2,Victoria,22914,Yarragon South,40.333657978283824,40.33365797828389,1.0000000000000016,-38.24984527713835,146.0729749533617
2,Victoria,22915,Yarram,110.82025273289578,109.45862262832799,0.9877131655000855,-38.559186074989675,146.71995733870122
2,Victoria,22916,Yarrambat,15.343377943038321,15.343377923376016,0.9999999987185152,-37.63751315220772,145.1348578152487
2,Victoria,22917,Yarraville,5.659526995326412,,0,-37.817920131070686,144.88202398982463
2,Victoria,22918,Yarrawalla,74.52719484062276,74.52719484062276,1,-36.15571325630279,144.0272171050188
2,Victoria,22919,Yarrawonga (Vic.),94.64023178101931,85.23382253375075,0.9006087678543168,-36.037636285333456,146.00268746807723
2,Victoria,22920,Yarrawonga South,33.872044723596424,33.872044723596424,1,-36.084452081102846,146.02618570330975
2,Victoria,22921,Yarroweyah,59.54242980546322,57.11295191142292,0.9591975352370086,-35.947245670644136,145.5681612706534
2,Victoria,22922,Yatchaw,50.9766849354645,50.976684935464526,1.0000000000000007,-37.841084068358626,142.14058420187845
2,Victoria,22923,Yawong Hills,25.36113943579936,25.361139435799405,1.0000000000000018,-36.47153980119817,143.38680959419625
2,Victoria,22924,Yea,177.23041171729525,175.7563875542548,0.9916830066084159,-37.274425737783474,145.41130501727966
2,Victoria,22925,Yellingbo,42.3847015384915,42.264369198075286,0.997160948737437,-37.84601508401559,145.529132371029
2,Victoria,22926,Yelta (Vic.),13.01072224792702,5.73719001507035,0.4409586113472254,-34.12854080037882,142.01521417259198
2,Victoria,22927,Yendon,22.250282079436797,22.250282079436616,0.9999999999999919,-37.64098138773305,143.97928213800864
2,Victoria,22928,Yeo,31.195209985585137,31.195209985585205,1.0000000000000022,-38.367628011399106,143.64660057486466
2,Victoria,22929,Yeodene,49.4994369841696,49.4994369841693,0.999999999999994,-38.39498637974339,143.70685546038956
2,Victoria,22930,Yering,24.62918418255684,24.62918418255676,0.9999999999999967,-37.68728224567701,145.3689551619407
2,Victoria,22931,Yeungroon,94.10107533802486,94.10107533802525,1.0000000000000042,-36.39783881747158,143.35438890306023
2,Victoria,22932,Yeungroon East,39.27769585232356,39.27769585232348,0.999999999999998,-36.355569321863285,143.42805674671817
2,Victoria,22933,Yielima,129.03433309480798,128.9731481927707,0.9995258246346551,-35.902931678720385,145.1864421563305
2,Victoria,22934,Yinnar,26.579178579421185,26.57917857942159,1.0000000000000153,-38.33252566640575,146.31900995286188
2,Victoria,22935,Yinnar South,47.54425026059549,47.54425026059684,1.0000000000000284,-38.36715228334964,146.354861976304
2,Victoria,22936,York Plains (Vic.),10.42338123155186,10.423381231551975,1.000000000000011,-36.59294271201189,142.91928186287856
2,Victoria,22937,Youanmite,71.71578589277136,71.71578589277219,1.0000000000000115,-36.16897016213702,145.69217973029586
2,Victoria,22938,Youarang,43.75140010485335,43.75140010485226,0.999999999999975,-36.1471634460771,145.77200288918564
2,Victoria,22939,Yulecart,73.80207559232133,73.80207559232124,0.9999999999999989,-37.75647623452429,141.89356217363024
2,Victoria,22940,Yundool,31.623204869862526,31.623204869862377,0.9999999999999952,-36.27829910911508,145.81576491502517
